"File","Time","Status","Message"
"2016081712","2016-08-17 10:17:03","Failed","Error in open.connection(con, ""rb"") : 
  FTP: couldn't retrieve (RETR failed) the specified file
"
"2016081811","2016-08-18 07:17:12","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016081810","2016-08-18 07:17:22","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016081809","2016-08-18 07:17:32","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016081813","2016-08-18 09:17:12","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016081812","2016-08-18 09:17:22","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016081811","2016-08-18 09:17:32","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016083101","2016-08-30 21:17:02","Failed","character(0)"
"2016090403","2016-09-03 23:17:12","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016090402","2016-09-03 23:17:22","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016090401","2016-09-03 23:17:32","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016090408","2016-09-04 04:17:12","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016090407","2016-09-04 04:17:22","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016090406","2016-09-04 04:17:32","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016091412","2016-09-14 08:17:12","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016091411","2016-09-14 08:17:22","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016091410","2016-09-14 08:17:32","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016092111","2016-09-21 07:17:11","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016092110","2016-09-21 07:17:21","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016092109","2016-09-21 07:17:31","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016092217","2016-09-22 15:18:08","Failed","Error in open.connection(con, ""rb"") : 
  Failure when receiving data from the peer
"
"2016092306","2016-09-23 02:18:03","Failed","Error in open.connection(con, ""rb"") : 
  Failure when receiving data from the peer
"
"2016092412","2016-09-24 08:17:11","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016092411","2016-09-24 08:17:21","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016092410","2016-09-24 08:17:31","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016092413","2016-09-24 10:18:07","Failed","Error in open.connection(con, ""rb"") : 
  Failure when receiving data from the peer
"
"2016092818","2016-09-28 14:17:12","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016092817","2016-09-28 14:17:22","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016092816","2016-09-28 14:17:32","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016092908","2016-09-29 04:17:12","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016092907","2016-09-29 04:17:22","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016092906","2016-09-29 04:17:32","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016092921","2016-09-29 17:17:12","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016092920","2016-09-29 17:17:22","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
